section in r/R,0.0
0.0929,0.0,0.0,0.0,2.9e-07,2.9e-06
0.0,0.0929,0.0,-2.9e-07,0.0,0.0
0.0,0.0,0.0929,-2.9e-06,0.0,0.0
0.0,-2.9e-07,-2.9e-06,4.6e-05,0.0,0.0
2.9e-07,0.0,0.0,0.0,5.0e-09,8.0e-10
2.9e-06,0.0,0.0,0.0,8.0e-10,4.6e-05

section in r/R,0.5
0.0929,0.0,0.0,0.0,2.9e-07,2.9e-06
0.0,0.0929,0.0,-2.9e-07,0.0,0.0
0.0,0.0,0.0929,-2.9e-06,0.0,0.0
0.0,-2.9e-07,-2.9e-06,4.6e-05,0.0,0.0
2.9e-07,0.0,0.0,0.0,5.0e-09,8.0e-10
2.9e-06,0.0,0.0,0.0,8.0e-10,4.6e-05

section in r/R,1.0
0.0929,0.0,0.0,0.0,2.9e-07,2.9e-06
0.0,0.0929,0.0,-2.9e-07,0.0,0.0
0.0,0.0,0.0929,-2.9e-06,0.0,0.0
0.0,-2.9e-07,-2.9e-06,4.6e-05,0.0,0.0
2.9e-07,0.0,0.0,0.0,5.0e-09,8.0e-10
2.9e-06,0.0,0.0,0.0,8.0e-10,4.6e-05
