 
section in r/R,0.0
140.99923407016036,0.0,0.0,0.0,0.0,11.259281285692367
0.0,140.99923407016036,0.0,0.0,0.0,5.640112330077354
0.0,0.0,140.99923407016036,-11.259281285692367,-5.640112330077354,0.0
0.0,0.0,-11.259281285692367,2.4736697808089896,0.5494924863184859,0.0
0.0,0.0,-5.640112330077354,0.5494924863184859,0.2595902496132078,0.0
11.259281285692367,5.640112330077354,0.0,0.0,0.0,2.7332600304221972
 
section in r/R,0.059
127.92582295346051,0.0,0.0,0.0,0.0,9.717709263446041
0.0,127.92582295346051,0.0,0.0,0.0,5.031374090717564
0.0,0.0,127.92582295346051,-9.717709263446041,-5.031374090717564,0.0
0.0,0.0,-9.717709263446041,2.0351674350521325,0.46918156758542906,0.0
0.0,0.0,-5.031374090717564,0.46918156758542906,0.22654879784485832,0.0
9.717709263446041,5.031374090717564,0.0,0.0,0.0,2.2617162328969873
 
section in r/R,0.118
115.45113091013388,0.0,0.0,0.0,0.0,8.329584772326214
0.0,115.45113091013388,0.0,0.0,0.0,4.330901096216596
0.0,0.0,115.45113091013388,-8.329584772326214,-4.330901096216596,0.0
0.0,0.0,-8.329584772326214,1.6567116285114545,0.3835973043670791,0.0
0.0,0.0,-4.330901096216596,0.3835973043670791,0.18585988115057844,0.0
8.329584772326214,4.330901096216596,0.0,0.0,0.0,1.842571509662031
 
section in r/R,0.177
114.8781127176771,0.0,0.0,0.0,0.0,8.288255565871003
0.0,114.8781127176771,0.0,0.0,0.0,4.288020503148973
0.0,0.0,114.8781127176771,-8.288255565871003,-4.288020503148973,0.0
0.0,0.0,-8.288255565871003,1.6484876520877638,0.37979934242839447,0.0
0.0,0.0,-4.288020503148973,0.37979934242839447,0.18310643102298385,0.0
8.288255565871003,4.288020503148973,0.0,0.0,0.0,1.8315940831107493
 
section in r/R,0.236
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
