section in r/R,0.0
2000000.0,-0.1,0.05,0.1,0.05,0.1
-0.1,500000.0,-0.2,0.05,-0.01,0.02
0.05,-0.2,150.0,-0.02,0.001,-0.01
0.1,0.05,-0.02,0.25,-0.01,0.001
0.05,-0.01,0.001,-0.01,0.08,0.01
0.1,0.02,-0.01,0.001,0.01,1200.0

section in r/R,0.5
2000000.0,-0.1,0.05,0.1,0.05,0.1
-0.1,500000.0,-0.2,0.05,-0.01,0.02
0.05,-0.2,150.0,-0.02,0.001,-0.01
0.1,0.05,-0.02,0.25,-0.01,0.001
0.05,-0.01,0.001,-0.01,0.08,0.01
0.1,0.02,-0.01,0.001,0.01,1200.0

section in r/R,1.0
2000000.0,-0.1,0.05,0.1,0.05,0.1
-0.1,500000.0,-0.2,0.05,-0.01,0.02
0.05,-0.2,150.0,-0.02,0.001,-0.01
0.1,0.05,-0.02,0.25,-0.01,0.001
0.05,-0.01,0.001,-0.01,0.08,0.01
0.1,0.02,-0.01,0.001,0.01,1200.0
